"atom_idx","atom_symbol","matched_fg","frag_smiles","frag_id","idx1","idx2"
7,"O","Primary_amide, Conjugated_double_bond","O",1,410,380
6,"C","Primary_amide, Conjugated_double_bond","NC=O",1,519,381
7,"O","Primary_amide, Conjugated_double_bond","NC=O",1,519,381
8,"N","Primary_amide","NC=O",1,519,381
10,"C","Secondary_carbon","CCN",2,519,381
11,"C","Secondary_carbon","CCN",2,519,381
12,"N","Primary_aliph_amine","CCN",2,519,381
0,"C",NA,"CN",1,652,383
1,"N","Secondary_aliph_amine","CN",1,652,383
13,"C","Aromatic","ccnc",2,652,383
14,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","ccnc",2,652,383
15,"C","Aromatic","ccnc",2,652,383
16,"C","Aromatic","ccnc",2,652,383
20,"O","Phenol","O",1,535,384
8,"C","Secondary_carbon, Carboxylic_acid","O=CO",1,412,385
9,"O","Carboxylic_acid","O=CO",1,412,385
10,"O","Carboxylic_acid","O=CO",1,412,385
0,"C","Primary_alcohol","CO",1,394,387
17,"O","Secondary_alcohol, 1,2-Diol","O",2,394,387
18,"O","Primary_alcohol","CO",1,394,387
0,"C","Alkyne","C#CCO",1,400,388
1,"C","Alkyne","C#CCO",1,400,388
2,"C","Carboxylic_ester","C#CCO",1,400,388
3,"O","Carboxylic_ester","C#CCO",1,400,388
5,"O","Carboxylic_ester, Conjugated_double_bond","O",2,400,388
7,"C","Secondary_carbon, Alkene, Conjugated_double_bond","CCCN(C)C",3,400,388
8,"C","Secondary_carbon","CCCN(C)C",3,400,388
9,"C","Secondary_carbon","CCCN(C)C",3,400,388
10,"N","Tertiary_aliph_amine, Heterocyclic","CCCN(C)C",3,400,388
11,"C",NA,"CCCN(C)C",3,400,388
12,"C",NA,"CCCN(C)C",3,400,388
0,"C","Primary_carbon, Secondary_carbon","CCC",1,442,390
1,"C","Primary_carbon, Secondary_carbon","CCC",1,442,390
2,"C","Secondary_carbon","CCC",1,442,390
16,"Cl","Arylchloride","Cl",2,442,390
0,"C","Primary_carbon","CC",1,807,391
1,"C","Primary_carbon, Tertiary_amide","CC",1,807,391
11,"O","Tertiary_amide","O",2,807,391
14,"O","Primary_alcohol","O",3,807,391
15,"C","Tertiary_carbon, Aromatic","c1ccccc1",4,807,391
16,"C","Aromatic","c1ccccc1",4,807,391
17,"C","Aromatic","c1ccccc1",4,807,391
18,"C","Aromatic","c1ccccc1",4,807,391
19,"C","Aromatic","c1ccccc1",4,807,391
20,"C","Aromatic","c1ccccc1",4,807,391
0,"C","Primary_carbon, Secondary_carbon","CCC",1,797,392
1,"C","Primary_carbon, Secondary_carbon","CCC",1,797,392
2,"C","Secondary_carbon","CCC",1,797,392
4,"C","Secondary_carbon","CCC",2,797,392
5,"C","Primary_carbon, Secondary_carbon","CCC",2,797,392
6,"C","Primary_carbon, Secondary_carbon","CCC",2,797,392
16,"O","Alkylarylether","CO",3,797,392
17,"C","Alkylarylether","CO",3,797,392
18,"O","Alkylarylether","CO",4,797,392
19,"C","Alkylarylether","CO",4,797,392
16,"O","Dialkylether","CO",1,903,393
17,"C","Dialkylether","CO",1,903,393
13,"Cl","Arylchloride","Cl",1,479,394
0,"C","Primary_carbon, Secondary_carbon","CCC",1,703,395
1,"C","Primary_carbon, Secondary_carbon","CCC",1,703,395
2,"C","Secondary_carbon","CCC",1,703,395
15,"O","Phenol","O",2,703,395
16,"O","Phenol","O",1,437,397
18,"O","Secondary_alcohol","O",2,437,397
19,"O","Phenol, 1,2-Diphenol","O",3,437,397
20,"O","Phenol, 1,2-Diphenol","O",4,437,397
7,"O","Primary_amide, Conjugated_double_bond","O",1,410,398
8,"N","Primary_amide","N",2,410,398
0,"C","Primary_carbon, Secondary_carbon","CC",1,402,399
1,"C","Primary_carbon, Secondary_carbon","CC",1,402,399
10,"C","Primary_carbon, Secondary_carbon","CC",2,402,399
11,"C","Primary_carbon, Secondary_carbon","CC",2,402,399
10,"C","Aromatic","cccc",1,929,404
11,"C","Aromatic","cccc",1,929,404
12,"C","Aromatic","cccc",1,929,404
13,"C","Aromatic, Conjugated_double_bond","cccc",1,929,404
16,"O","Oxoarene, Conjugated_double_bond","O",2,929,404
14,"C","Aromatic","cc[nH]",1,516,405
15,"C","Aromatic","cc[nH]",1,516,405
16,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","cc[nH]",1,516,405
6,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",1,512,408
7,"O","Anion","O=[NH+][O-]",1,512,408
8,"O","Conjugated_double_bond","O=[NH+][O-]",1,512,408
9,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",2,512,408
10,"O","Anion","O=[NH+][O-]",2,512,408
11,"O","Conjugated_double_bond","O=[NH+][O-]",2,512,408
14,"O","Lactam, Oxoarene, Conjugated_double_bond","O",3,512,408
16,"O","Lactam, Oxoarene, Conjugated_double_bond","O",4,512,408
27,"F","Alkylfluoride","F",1,435,409
7,"N","Amidine, Conjugated_double_bond","N",1,429,410
0,"C",NA,"C[SH](=O)=O",1,669,411
1,"S","Sulfonamide","C[SH](=O)=O",1,669,411
2,"O","Sulfonamide","C[SH](=O)=O",1,669,411
3,"O","Sulfonamide","C[SH](=O)=O",1,669,411
18,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",2,669,411
19,"O","Anion","O=[NH+][O-]",2,669,411
20,"O","Conjugated_double_bond","O=[NH+][O-]",2,669,411
11,"N","Primary_aliph_amine, Alpha_aminoacid","N",1,472,412
0,"C","Alkyne","C",1,546,415
0,"C","Primary_carbon, Tertiary_carbon","C",1,435,418
25,"O","Tertiary_alcohol","O",2,435,418
27,"F","Alkylfluoride","F",3,435,418
0,"C",NA,"CNCCN",1,652,420
1,"N","Secondary_aliph_amine","CNCCN",1,652,420
2,"C",NA,"CNCCN",1,652,420
3,"C",NA,"CNCCN",1,652,420
4,"N","Sulfonamide","CNCCN",1,652,420
13,"C","Aromatic","ccnc",2,652,420
14,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","ccnc",2,652,420
15,"C","Aromatic","ccnc",2,652,420
16,"C","Aromatic","ccnc",2,652,420
0,"C","Primary_carbon","C",1,570,421
18,"Cl","Arylchloride","Cl",2,570,421
19,"Cl","Arylchloride","Cl",3,570,421
20,"C","Carboxylic_ester, Conjugated_double_bond","COC=O",4,570,421
21,"O","Carboxylic_ester, Conjugated_double_bond","COC=O",4,570,421
22,"O","Carboxylic_ester","COC=O",4,570,421
23,"C","Carboxylic_ester","COC=O",4,570,421
23,"Cl","Arylchloride","Cl",1,511,424
0,"C",NA,"C",1,804,425
10,"O","Alkylarylether","CO",2,804,425
11,"C","Alkylarylether","CO",2,804,425
22,"O","Alkylarylether","CO",3,804,425
23,"C","Alkylarylether","CO",3,804,425
24,"O","Alkylarylether","CO",4,804,425
25,"C","Alkylarylether","CO",4,804,425
0,"C","Primary_carbon, Secondary_carbon","CCC",1,629,426
1,"C","Primary_carbon, Secondary_carbon","CCC",1,629,426
2,"C","Secondary_carbon","CCC",1,629,426
7,"C","Primary_carbon, Secondary_carbon","C",2,629,426
17,"C","Carboxylic_ester, Conjugated_double_bond","CCCOC=O",3,629,426
18,"O","Carboxylic_ester, Conjugated_double_bond","CCCOC=O",3,629,426
19,"O","Carboxylic_ester","CCCOC=O",3,629,426
20,"C","Secondary_carbon, Carboxylic_ester","CCCOC=O",3,629,426
21,"C","Primary_carbon, Secondary_carbon","CCCOC=O",3,629,426
22,"C","Primary_carbon, Secondary_carbon","CCCOC=O",3,629,426
23,"C","Carbothioic_S_ester, Conjugated_double_bond","CCSC=O",4,629,426
24,"O","Carbothioic_S_ester, Conjugated_double_bond","CCSC=O",4,629,426
25,"S","Carbothioic_S_ester","CCSC=O",4,629,426
26,"C","Primary_carbon, Carbothioic_S_ester","CCSC=O",4,629,426
27,"C","Primary_carbon","CCSC=O",4,629,426
7,"N","Amidine, Conjugated_double_bond","N",1,429,427
0,"C","Primary_carbon","C",1,556,429
8,"Cl","Arylchloride","Cl",2,556,429
9,"Cl","Arylchloride","Cl",3,556,429
0,"C","Primary_carbon","C",1,857,430
4,"O","Ketone, Conjugated_double_bond","O",2,857,430
11,"S","Alkylarylthioether","CS",3,857,430
12,"C","Alkylarylthioether","CS",3,857,430
27,"O","Secondary_alcohol, 1,2-Diol","O",1,784,435
9,"O","Oxoarene, Conjugated_double_bond","O",1,705,437
23,"O","Ketone","O",1,446,438
25,"O","Tertiary_alcohol","O",2,446,438
0,"C","Primary_carbon, Secondary_carbon","C",1,772,442
15,"C","Primary_carbon","C",2,772,442
12,"Cl","Arylchloride","Cl",1,458,443
15,"O","Tertiary_amide, Conjugated_double_bond","O",1,880,445
24,"O","Secondary_alcohol","O",1,594,446
19,"Cl","Chloroalkene","Cl",1,455,447
0,"C","Primary_carbon, Secondary_carbon","CCC=O",1,699,449
1,"C","Primary_carbon, Secondary_carbon, Ketone, CH-acidic","CCC=O",1,699,449
2,"C","Secondary_carbon, Ketone, Conjugated_double_bond","CCC=O",1,699,449
3,"O","Ketone, Conjugated_double_bond","CCC=O",1,699,449
6,"C","Primary_carbon","C",1,486,450
7,"C","Primary_carbon","C",2,486,450
6,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",1,464,451
7,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",1,464,451
8,"O","Carboxylic_acid","O=CO",1,464,451
9,"Hg","Organometallic_compounds, Halogen_on_hetero","Cl[Hg]",2,464,451
10,"Cl","Halogen_on_hetero","Cl[Hg]",2,464,451
6,"Cl","Arylchloride","Cl",1,460,452
7,"N","Guanidine","NC1=NCCN1",2,460,452
8,"C","Guanidine","NC1=NCCN1",2,460,452
9,"N","Guanidine, Heterocyclic","NC1=NCCN1",2,460,452
10,"C",NA,"NC1=NCCN1",2,460,452
11,"C",NA,"NC1=NCCN1",2,460,452
12,"N","Guanidine, Heterocyclic","NC1=NCCN1",2,460,452
8,"N","Guanidine","N",1,510,453
10,"C","Guanidine","N=CN",2,510,453
11,"N","Guanidine","N=CN",2,510,453
12,"N","Guanidine","N=CN",2,510,453
13,"Cl","Arylchloride","Cl",3,510,453
0,"C","Primary_carbon","CC",1,550,454
1,"C","Primary_carbon, Secondary_amide","CC",1,550,454
0,"C","Primary_carbon, CH-acidic","COC(C)=O",1,467,455
1,"C","Primary_carbon, Carboxylic_ester","COC(C)=O",1,467,455
2,"O","Carboxylic_ester","COC(C)=O",1,467,455
3,"O","Carboxylic_ester","COC(C)=O",1,467,455
4,"C","Carboxylic_ester","COC(C)=O",1,467,455
21,"N","Oximether, Conjugated_double_bond","CON",2,467,455
22,"O","Oximether","CON",2,467,455
23,"C","Oximether","CON",2,467,455
24,"C","Aromatic, Conjugated_double_bond","Nc1nccs1",3,467,455
25,"C","Aromatic, Conjugated_double_bond","Nc1nccs1",3,467,455
26,"S","Isothiourea, Hetero_S, Heteroaromatic, Aromatic, Heterocyclic","Nc1nccs1",3,467,455
27,"C","Primary_arom_amine, Isothiourea, Aromatic","Nc1nccs1",3,467,455
28,"N","Primary_arom_amine, Isothiourea","Nc1nccs1",3,467,455
29,"N","Isothiourea, Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","Nc1nccs1",3,467,455
0,"C",NA,"CNC",1,530,457
1,"N","Tertiary_aliph_amine","CNC",1,530,457
2,"C",NA,"CNC",1,530,457
0,"C","Primary_carbon","C",1,853,459
2,"C","Primary_carbon","C",2,853,459
19,"C","Quaternary_carbon, Primary_amide","NC=O",3,853,459
20,"O","Primary_amide","NC=O",3,853,459
21,"N","Primary_amide","NC=O",3,853,459
23,"C","Primary_carbon","C",4,853,459
24,"C","Primary_carbon","C",5,853,459
13,"I","Aryliodide","I",1,617,460
24,"O","Secondary_alcohol","O",1,594,462
0,"C",NA,"C",1,532,463
7,"O","Lactam, Oxoarene, Conjugated_double_bond","O",2,532,463
9,"C",NA,"C",3,532,463
11,"O","Urea, Oxoarene, Conjugated_double_bond","O",4,532,463
0,"C","Primary_carbon","C",1,556,464
8,"Cl","Arylchloride","Cl",2,556,464
9,"Cl","Arylchloride","Cl",3,556,464
10,"N","Primary_aliph_amine","N",4,556,464
17,"C","Secondary_carbon, Alkene","C1=CCC=CC1",1,475,467
18,"C","Secondary_carbon, Alkene","C1=CCC=CC1",1,475,467
19,"C","Secondary_carbon","C1=CCC=CC1",1,475,467
20,"C","Secondary_carbon, Alkene","C1=CCC=CC1",1,475,467
21,"C","Secondary_carbon, Alkene","C1=CCC=CC1",1,475,467
22,"C","Secondary_carbon","C1=CCC=CC1",1,475,467
23,"N","Primary_aliph_amine, Peptide_N_term","N",2,475,467
0,"C","Primary_carbon, Secondary_carbon","CC",1,583,471
1,"C","Primary_carbon, Secondary_carbon, Quaternary_carbon","CC",1,583,471
3,"C","Primary_carbon, Quaternary_carbon","C",2,583,471
9,"O","Imide_acidic","O",3,583,471
0,"C","Carboxylic_ester","C",1,491,472
0,"C","Alkylarylether","CO",1,654,473
1,"O","Alkylarylether","CO",1,654,473
17,"C","Tertiary_amide, Imidolactam, Aromatic","c1ccncc1",2,654,473
18,"C","Imidolactam, Aromatic","c1ccncc1",2,654,473
19,"C","Aromatic","c1ccncc1",2,654,473
20,"C","Aromatic","c1ccncc1",2,654,473
21,"C","Aromatic","c1ccncc1",2,654,473
22,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1ccncc1",2,654,473
31,"F","Arylfluoride","F",3,654,473
0,"C","Primary_carbon","CCN",1,550,479
1,"C","Primary_carbon, Secondary_amide","CCN",1,550,479
2,"N","Secondary_amide","CCN",1,550,479
4,"O","Secondary_amide","O",2,550,479
0,"C","Primary_carbon, Secondary_carbon","CCCC",1,579,481
1,"C","Primary_carbon, Secondary_carbon","CCCC",1,579,481
2,"C","Secondary_carbon","CCCC",1,579,481
3,"C","Secondary_carbon","CCCC",1,579,481
6,"O","Tertiary_amide, Conjugated_double_bond","O",1,544,482
13,"O","Alkylarylether","CO",2,544,482
14,"C","Alkylarylether","CO",2,544,482
15,"O","Phenol","O",3,544,482
6,"C","Aromatic","c1ccncc1",1,551,485
7,"C","Aromatic","c1ccncc1",1,551,485
8,"C","Aromatic","c1ccncc1",1,551,485
9,"C","Aromatic","c1ccncc1",1,551,485
10,"C","Aromatic","c1ccncc1",1,551,485
11,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1ccncc1",1,551,485
0,"C","Primary_carbon","C",1,630,486
6,"C","Primary_carbon","C",2,630,486
11,"C","Primary_carbon","C",3,630,486
12,"N","Primary_aliph_amine","N",4,630,486
11,"Cl","Arylchloride","Cl",1,504,488
10,"N","Hydrazine","NN",1,593,489
11,"N","Hydrazine","NN",1,593,489
12,"O","Phenol, 1,2-Diphenol","O",1,540,491
13,"O","Phenol, 1,2-Diphenol","O",2,540,491
22,"F","Arylfluoride","F",1,580,494
29,"F","Arylfluoride","F",2,580,494
0,"C","Primary_carbon","C",1,556,496
8,"Cl","Arylchloride","Cl",2,556,496
9,"Cl","Arylchloride","Cl",3,556,496
10,"N","Primary_aliph_amine","N",4,556,496
9,"C",NA,"CCS",1,879,501
10,"C",NA,"CCS",1,879,501
11,"S","Isothiourea, Heterocyclic","CCS",1,879,501
0,"C","Primary_carbon","CCN",1,550,502
1,"C","Primary_carbon, Secondary_amide","CCN",1,550,502
2,"N","Secondary_amide","CCN",1,550,502
4,"O","Secondary_amide","O",2,550,502
0,"C","Primary_carbon","CCN",1,550,504
1,"C","Primary_carbon, Secondary_amide","CCN",1,550,504
2,"N","Secondary_amide","CCN",1,550,504
4,"O","Secondary_amide","O",2,550,504
0,"C","Alkene","C=C",1,657,506
1,"C","Alkene","C=C",1,657,506
13,"O","Alkylarylether, Heterocyclic","O",2,657,506
16,"O","Ketone","O",3,657,506
22,"O","Tertiary_alcohol, 1,2-Aminoalcohol","O",4,657,506
5,"C","Primary_carbon","C",1,943,507
12,"C","Primary_carbon, Quaternary_carbon","C",2,943,507
13,"C","Primary_carbon, Quaternary_carbon","C",3,943,507
0,"C","Alkene","C",1,943,509
10,"C","Secondary_carbon, Tertiary_carbon, Quaternary_carbon","CC(C)C",2,943,509
11,"C","Primary_carbon, Secondary_carbon, Tertiary_carbon, Quaternary_carbon","CC(C)C",2,943,509
12,"C","Primary_carbon, Quaternary_carbon","CC(C)C",2,943,509
13,"C","Primary_carbon, Quaternary_carbon","CC(C)C",2,943,509
14,"O","Dialkylether, Heterocyclic, Epoxide","O",3,943,509
12,"Cl","Arylchloride","Cl",1,861,512
13,"Cl","Arylchloride","Cl",2,861,512
2,"C","Primary_carbon","C",1,517,515
3,"C","Secondary_carbon","CCC=[NH+][O-]",2,517,515
4,"C","Secondary_carbon, CH-acidic","CCC=[NH+][O-]",2,517,515
5,"C","Secondary_carbon","CCC=[NH+][O-]",2,517,515
6,"N","N-Oxide, Heterocyclic, Kation","CCC=[NH+][O-]",2,517,515
7,"O","Anion","CCC=[NH+][O-]",2,517,515
0,"C","Secondary_carbon","CCCCC",1,589,517
1,"C","Secondary_carbon","CCCCC",1,589,517
2,"C","Secondary_carbon, Quaternary_carbon","CCCCC",1,589,517
4,"C","Secondary_carbon, Quaternary_carbon","CCCCC",1,589,517
5,"C","Secondary_carbon","CCCCC",1,589,517
7,"C","Secondary_carbon, Carboxylic_acid","O=CO",2,589,517
8,"O","Carboxylic_acid","O=CO",2,589,517
9,"O","Carboxylic_acid","O=CO",2,589,517
10,"C","Quaternary_carbon","CN",3,589,517
11,"N","Primary_aliph_amine","CN",3,589,517
0,"C","Primary_carbon, Secondary_carbon","CCC=O",1,699,518
1,"C","Primary_carbon, Secondary_carbon, Ketone, CH-acidic","CCC=O",1,699,518
2,"C","Secondary_carbon, Ketone, Conjugated_double_bond","CCC=O",1,699,518
3,"O","Ketone, Conjugated_double_bond","CCC=O",1,699,518
14,"N","Tertiary_aliph_amine","CNC",2,699,518
15,"C",NA,"CNC",2,699,518
16,"C",NA,"CNC",2,699,518
0,"C","Primary_carbon","CC=O",1,600,519
1,"C","Primary_carbon, Secondary_amide","CC=O",1,600,519
2,"O","Secondary_amide","CC=O",1,600,519
15,"I","Aryliodide","I",2,600,519
16,"O","Alkylarylether","CO",3,600,519
17,"C","Alkylarylether","CO",3,600,519
0,"C","Primary_carbon","C",1,630,520
6,"C","Primary_carbon","C",2,630,520
10,"C","Primary_carbon","CCN",3,630,520
11,"C","Primary_carbon","CCN",3,630,520
12,"N","Primary_aliph_amine","CCN",3,630,520
0,"C","Primary_carbon, Tertiary_carbon","C",1,773,521
5,"C",NA,"C",2,773,521
9,"O","Lactam, Oxoarene, Conjugated_double_bond","O",1,586,522
13,"F","Arylfluoride","F",2,586,522
15,"O","Secondary_alcohol, 1,2-Diol","O",3,586,522
16,"O","Secondary_alcohol, 1,2-Diol","O",4,586,522
11,"C","Aromatic","ccc(O)cO",1,535,523
12,"C","Aromatic","ccc(O)cO",1,535,523
13,"C","Phenol, 1,2-Diphenol, Aromatic","ccc(O)cO",1,535,523
14,"C","Phenol, 1,2-Diphenol, Aromatic","ccc(O)cO",1,535,523
15,"O","Phenol, 1,2-Diphenol","ccc(O)cO",1,535,523
16,"O","Phenol, 1,2-Diphenol","ccc(O)cO",1,535,523
20,"O","Phenol","O",2,535,523
19,"C","Primary_amide, Conjugated_double_bond","NC=O",1,876,525
20,"O","Primary_amide, Conjugated_double_bond","NC=O",1,876,525
21,"N","Primary_amide","NC=O",1,876,525
23,"O","Secondary_alcohol, 1,2-Aminoalcohol","O",2,876,525
14,"C","Aromatic","cc[nH]",1,690,528
15,"C","Aromatic","cc[nH]",1,690,528
16,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","cc[nH]",1,690,528
7,"C","Secondary_carbon, Alpha_aminoacid","NCC(=O)O",1,540,530
8,"C","Carboxylic_acid, Alpha_aminoacid","NCC(=O)O",1,540,530
9,"O","Carboxylic_acid, Alpha_aminoacid","NCC(=O)O",1,540,530
10,"O","Carboxylic_acid, Alpha_aminoacid","NCC(=O)O",1,540,530
11,"N","Primary_aliph_amine, Alpha_aminoacid","NCC(=O)O",1,540,530
12,"O","Phenol, 1,2-Diphenol","O",2,540,530
13,"O","Phenol, 1,2-Diphenol","O",3,540,530
0,"C","Primary_carbon","CC",1,868,531
1,"C","Primary_carbon","CC",1,868,531
4,"C","Aromatic","cc(Cl)c(c)Cl",2,868,531
5,"C","Arylchloride, Aromatic","cc(Cl)c(c)Cl",2,868,531
6,"C","Arylchloride, Aromatic","cc(Cl)c(c)Cl",2,868,531
7,"C","Aromatic","cc(Cl)c(c)Cl",2,868,531
12,"Cl","Arylchloride","cc(Cl)c(c)Cl",2,868,531
13,"Cl","Arylchloride","cc(Cl)c(c)Cl",2,868,531
0,"C","Alkyne","C#C",1,865,532
1,"C","Alkyne","C#C",1,865,532
13,"C",NA,"C",2,865,532
0,"C","Primary_carbon","C",1,587,533
8,"C","Aromatic","c1ccoc1",2,587,533
9,"C","Aromatic","c1ccoc1",2,587,533
10,"C","Aromatic","c1ccoc1",2,587,533
11,"C","Aromatic","c1ccoc1",2,587,533
12,"O","Hetero_O, Heteroaromatic, Aromatic, Heterocyclic","c1ccoc1",2,587,533
5,"O","Ketone, Conjugated_double_bond","O",1,594,534
16,"O","Ketone","O",2,594,534
17,"C","Primary_alcohol, Ketone","CO",3,594,534
18,"O","Primary_alcohol","CO",3,594,534
24,"O","Secondary_alcohol","O",4,594,534
17,"C","Alkylarylether","C",1,862,535
0,"C","Alkylarylether","C",1,742,537
8,"O","Alkylarylether","OC1CCCC1",2,742,537
9,"C","Secondary_carbon, Alkylarylether","OC1CCCC1",2,742,537
10,"C","Secondary_carbon","OC1CCCC1",2,742,537
11,"C","Secondary_carbon","OC1CCCC1",2,742,537
12,"C","Secondary_carbon","OC1CCCC1",2,742,537
13,"C","Secondary_carbon","OC1CCCC1",2,742,537
17,"O","Lactam","O",3,742,537
12,"I","Aryliodide","I",1,622,540
0,"C","Primary_carbon","C",1,739,542
19,"Cl","Arylchloride","Cl",2,739,542
20,"O","Phenol, 1,2-Diphenol","O",3,739,542
0,"C","Primary_carbon","C",1,556,544
8,"Cl","Arylchloride","Cl",2,556,544
9,"Cl","Arylchloride","Cl",3,556,544
0,"C","Primary_carbon, Secondary_carbon","C",1,621,546
10,"O","Phenol, 1,2-Diphenol","O",2,621,546
11,"O","Phenol, 1,2-Diphenol","O",3,621,546
12,"O","Secondary_alcohol, 1,2-Aminoalcohol","O",4,621,546
16,"C","Primary_carbon","C",5,621,546
0,"C","Primary_carbon, Secondary_carbon","CC",1,621,548
1,"C","Primary_carbon, Secondary_carbon","CC",1,621,548
12,"O","Secondary_alcohol, 1,2-Aminoalcohol","O",2,621,548
16,"C","Primary_carbon","C",3,621,548
7,"S","Thionitrite, Nitroso","O=NS",1,648,549
8,"N","Thionitrite, Nitroso","O=NS",1,648,549
9,"O","Thionitrite, Nitroso","O=NS",1,648,549
12,"N","Secondary_amide, Peptide_C_term","NCC(=O)O",2,648,549
13,"C","Secondary_amide, Peptide_C_term","NCC(=O)O",2,648,549
14,"C","Carboxylic_acid, Peptide_C_term","NCC(=O)O",2,648,549
15,"O","Carboxylic_acid, Peptide_C_term","NCC(=O)O",2,648,549
16,"O","Carboxylic_acid, Peptide_C_term","NCC(=O)O",2,648,549
18,"C","Carboxylic_acid, Alpha_aminoacid","O=CO",3,648,549
19,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",3,648,549
20,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",3,648,549
21,"N","Primary_aliph_amine, Alpha_aminoacid","N",4,648,549
0,"C","Primary_carbon, Secondary_carbon","CCCC",1,579,551
1,"C","Primary_carbon, Secondary_carbon","CCCC",1,579,551
2,"C","Secondary_carbon","CCCC",1,579,551
3,"C","Secondary_carbon","CCCC",1,579,551
8,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",2,579,551
9,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",2,579,551
10,"O","Carboxylic_acid","O=CO",2,579,551
7,"O","Ketone, Conjugated_double_bond","O",1,961,553
16,"O","Phenol, 1,2-Diphenol","O",2,961,553
17,"O","Phenol, 1,2-Diphenol","O",3,961,553
18,"O","Phenol","O",4,961,553
0,"C",NA,"CCCN(C)C",1,887,555
1,"N","Tertiary_aliph_amine","CCCN(C)C",1,887,555
2,"C",NA,"CCCN(C)C",1,887,555
3,"C","Secondary_carbon","CCCN(C)C",1,887,555
4,"C","Secondary_carbon","CCCN(C)C",1,887,555
5,"C","Secondary_carbon","CCCN(C)C",1,887,555
0,"C",NA,"C",1,1008,556
3,"O","Secondary_amide","O",1,648,558
6,"C",NA,"CSN=O",2,648,558
7,"S","Thionitrite, Nitroso","CSN=O",2,648,558
8,"N","Thionitrite, Nitroso","CSN=O",2,648,558
9,"O","Thionitrite, Nitroso","CSN=O",2,648,558
11,"O","Secondary_amide","O",3,648,558
14,"C","Carboxylic_acid, Peptide_C_term","O=CO",4,648,558
15,"O","Carboxylic_acid, Peptide_C_term","O=CO",4,648,558
16,"O","Carboxylic_acid, Peptide_C_term","O=CO",4,648,558
18,"C","Carboxylic_acid, Alpha_aminoacid","O=CO",5,648,558
19,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",5,648,558
20,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",5,648,558
10,"C","Secondary_carbon","CN",1,635,559
11,"N","Primary_aliph_amine","CN",1,635,559
8,"O","Carboxylic_acid","O",1,589,564
9,"O","Carboxylic_acid","O",2,589,564
10,"C","Quaternary_carbon","CN",3,589,564
11,"N","Primary_aliph_amine","CN",3,589,564
2,"C","Primary_carbon, Tertiary_carbon","C",1,605,568
8,"O","Lactam, Oxoarene, Conjugated_double_bond","O",2,605,568
10,"C",NA,"C",3,605,568
12,"O","Urea, Oxoarene, Conjugated_double_bond","O",4,605,568
8,"C","Secondary_carbon","CCC",1,886,569
9,"C","Secondary_carbon","CCC",1,886,569
10,"C","Secondary_carbon","CCC",1,886,569
23,"O","Alkylarylether","CO",2,886,569
24,"C","Alkylarylether","CO",2,886,569
10,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",1,650,570
11,"O","Anion","O=[NH+][O-]",1,650,570
12,"O","Conjugated_double_bond","O=[NH+][O-]",1,650,570
0,"C","Alkylarylether","C",1,714,572
19,"O","Alkylarylether","CO",2,714,572
20,"C","Alkylarylether","CO",2,714,572
21,"O","Alkylarylether","CO",3,714,572
22,"C","Alkylarylether","CO",3,714,572
3,"C","Aromatic","c[nH]n",1,661,573
4,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","c[nH]n",1,661,573
5,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c[nH]n",1,661,573
10,"O","Anion","[OH-]",2,661,573
11,"O","Conjugated_double_bond","O",3,661,573
0,"C","Primary_carbon, Quaternary_carbon","C",1,952,574
0,"C","Secondary_amide","CN",1,584,578
1,"N","Secondary_amide","CN",1,584,578
0,"C","Aromatic","cccc",1,701,579
1,"C","Aromatic","cccc",1,701,579
2,"C","Aromatic, Conjugated_double_bond","cccc",1,701,579
5,"C","Aromatic","cccc",1,701,579
7,"C","Aromatic","cccc",2,701,579
8,"C","Aromatic","cccc",2,701,579
9,"C","Aromatic","cccc",2,701,579
10,"C","Aromatic","cccc",2,701,579
14,"O","Lactam, Oxoarene, Conjugated_double_bond","O",3,701,579
0,"C","Alkylarylether","CO",1,635,582
1,"O","Alkylarylether","CO",1,635,582
10,"C","Secondary_carbon","CN",2,635,582
11,"N","Primary_aliph_amine","CN",2,635,582
0,"C","Alkene","C",1,614,583
